,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit
5753,0,48,0,3,2,2,4,0,43,3,4,1502.0
5754,1,39,0,3,5,2,5,0,25,3,3,4181.0
5755,1,52,0,3,3,1,4,0,48,2,2,3136.0
5756,1,42,0,4,3,1,4,0,35,2,2,4478.0
5757,0,60,0,1,5,2,5,0,50,6,3,7359.0
5758,1,52,1,4,2,2,1,0,46,3,2,13090.0
5759,1,44,0,1,3,1,1,0,35,2,2,6849.0
5760,1,36,0,4,5,1,4,0,36,3,0,4228.0
5761,1,49,0,3,2,1,1,0,36,3,2,5678.0
5762,1,42,0,2,3,1,4,0,31,5,2,3964.0
5763,0,48,1,3,2,1,3,0,37,2,4,7970.0
5764,1,36,0,0,0,3,5,0,26,3,3,4692.0
5765,0,45,0,3,5,0,4,0,32,2,2,1942.0
5766,0,40,1,4,2,0,1,0,28,2,3,5821.0
5767,1,48,0,4,4,3,4,0,43,1,3,2357.0
5768,1,54,0,0,6,1,5,0,36,1,2,8294.0
5769,1,32,0,3,4,1,1,0,26,3,3,3174.0
5770,1,34,0,3,5,2,4,0,36,3,3,1438.3
5771,1,46,0,2,0,0,4,0,31,1,2,1852.0
5772,0,47,1,3,5,2,1,0,39,3,1,1809.0
5773,1,48,0,1,2,0,1,0,38,1,2,3503.0
5774,1,52,1,5,1,2,1,3,39,2,2,17835.0
5775,1,45,1,2,5,1,0,0,36,2,3,3383.0
5776,1,46,0,4,6,2,4,0,39,2,3,7128.0
5777,1,36,0,1,2,1,4,0,22,2,3,1438.3
5778,1,42,0,3,3,1,4,0,33,3,2,3815.0
5779,1,39,0,3,2,1,4,0,27,3,2,1902.0
5780,1,43,0,1,5,0,4,0,36,2,3,2077.0
5781,0,48,0,2,1,1,4,0,36,3,4,2514.0
5782,1,56,1,4,3,2,3,0,40,3,3,34516.0
5783,1,45,0,5,2,2,4,0,38,3,0,2144.0
5784,1,65,0,0,3,2,4,0,56,3,2,5951.0
5785,1,54,0,3,3,0,5,0,36,5,3,4806.0
5786,1,42,0,3,2,2,5,0,34,3,3,16612.0
5787,1,53,0,1,2,1,1,0,47,2,2,2799.0
5788,1,63,1,0,6,2,1,3,54,3,3,18064.0
5789,1,49,0,4,2,1,4,0,34,1,3,2560.0
5790,1,42,0,3,5,1,4,0,36,2,2,5821.0
5791,1,43,0,5,5,2,4,0,36,3,2,2057.0
5792,1,49,0,5,3,0,4,0,42,2,3,1972.0
5793,1,44,1,3,3,1,2,0,36,2,3,2675.0
5794,1,48,1,3,2,1,1,0,33,1,2,6223.0
5795,1,44,0,4,3,2,5,0,37,3,3,7632.0
5796,1,55,0,1,6,3,4,0,36,2,1,3258.0
5797,1,46,1,3,3,2,2,3,29,3,3,34516.0
5798,1,49,0,1,3,0,1,0,43,3,2,3054.0
5799,1,35,0,2,1,2,4,0,30,1,1,1438.3
5800,0,50,1,3,5,2,0,0,36,2,3,7970.0
5801,0,55,0,1,6,2,4,0,36,2,3,1836.0
5802,1,47,1,3,2,3,0,0,36,2,3,9397.0
5803,1,60,0,0,5,1,4,0,36,2,3,1601.0
5804,1,45,1,4,3,1,3,0,36,2,3,34516.0
5805,1,51,0,1,3,1,4,0,43,1,3,1822.0
5806,1,41,1,4,3,1,4,0,30,2,2,1614.0
5807,1,54,0,4,6,1,4,0,41,2,0,1491.0
5808,1,28,0,1,2,0,4,0,23,1,3,2543.0
5809,1,50,0,2,0,0,4,0,36,2,3,3462.0
5810,1,44,0,3,2,1,4,0,36,3,1,1699.0
5811,0,46,0,3,2,1,5,0,40,4,3,13095.0
5812,1,47,1,5,6,2,2,0,32,2,3,8823.0
5813,1,48,1,1,5,1,2,0,42,1,1,4429.0
5814,0,58,0,4,3,1,5,0,48,4,3,5396.0
5815,1,65,0,0,3,2,1,0,53,1,3,2418.0
5816,1,56,0,1,2,2,4,0,47,2,3,2086.0
5817,0,48,0,3,2,2,1,0,41,3,3,1899.0
5818,1,43,1,5,2,2,1,0,31,1,2,7564.0
5819,1,41,1,2,2,1,2,0,31,2,2,13116.0
5820,1,35,0,4,1,1,4,0,36,1,3,1438.3
5821,1,48,0,3,3,1,4,0,36,1,2,3716.0
5822,1,50,0,1,6,1,4,0,36,5,3,3069.0
5823,0,51,0,1,3,2,4,0,33,3,3,2006.0
5824,1,45,0,4,3,1,1,0,36,2,1,2948.0
5825,1,47,0,3,6,2,4,0,38,2,3,1438.3
5826,1,35,0,1,5,1,4,0,36,2,3,1438.3
5827,1,58,0,3,2,1,1,0,46,3,1,4669.0
5828,1,48,0,2,2,1,4,3,35,2,2,13994.0
5829,0,57,1,2,2,2,0,0,51,5,3,8760.0
5830,1,53,0,1,3,1,4,0,36,2,2,1688.0
5831,1,46,0,2,0,1,5,0,27,3,3,9881.0
5832,1,39,1,4,2,2,2,0,26,2,0,4534.0
5833,1,57,0,4,5,2,4,0,51,3,3,3545.0
5834,1,57,0,2,0,2,4,0,49,2,2,1857.0
5835,1,56,0,4,5,2,5,0,51,1,1,3334.0
5836,0,55,0,3,6,2,1,0,32,3,4,2496.0
5837,1,41,0,3,0,1,4,0,37,1,2,1438.3
5838,0,45,0,4,1,1,4,0,27,2,2,1438.3
5839,1,52,1,3,2,2,2,0,46,2,2,9357.0
5840,1,40,0,2,2,1,4,0,36,2,3,2423.0
5841,1,45,0,1,2,2,1,0,36,2,2,1936.0
5842,1,43,1,1,2,0,2,0,25,3,3,1783.0
5843,1,59,0,0,6,1,4,0,36,1,2,1438.3
5844,1,56,0,2,2,2,4,0,46,1,3,1438.3
5845,1,44,0,2,4,1,4,3,36,3,2,10580.0
5846,1,54,0,2,6,2,4,0,48,3,2,4597.0
5847,1,49,0,4,3,1,4,0,44,2,3,1656.0
5848,1,39,0,0,3,2,4,0,23,3,2,3279.0
5849,1,49,0,3,0,1,1,0,44,2,3,2578.0
5850,1,44,0,4,2,1,1,0,30,3,3,4068.0
5851,0,42,0,4,2,1,4,0,36,2,3,2128.0
5852,0,45,0,2,1,1,4,0,31,3,4,2704.0
5853,1,38,0,3,4,3,4,0,29,1,0,1878.0
5854,1,46,0,3,0,1,5,0,40,3,3,10600.0
5855,0,58,0,0,5,0,4,0,36,2,6,9909.0
5856,1,57,0,1,2,1,4,0,50,2,3,1665.0
5857,0,50,1,1,2,0,0,0,42,3,2,1656.0
5858,1,53,1,1,3,3,3,0,36,3,4,14111.0
5859,1,52,0,1,2,1,4,0,42,2,3,2012.0
5860,1,43,0,2,4,1,4,0,31,1,1,2837.0
5861,1,40,0,3,2,2,4,0,28,2,2,1709.0
5862,1,49,0,1,6,1,4,0,31,2,1,5714.0
5863,1,41,1,3,6,1,2,0,32,1,3,5071.0
5864,1,51,1,3,5,1,3,0,44,3,3,24028.0
5865,1,31,0,2,4,3,5,0,13,3,3,13882.0
5866,1,49,0,3,2,3,1,0,41,2,2,3585.0
5867,1,40,1,3,5,2,3,0,34,2,2,9124.0
5868,1,45,0,4,2,1,5,0,35,2,2,2705.0
5869,1,56,0,1,2,2,4,0,36,3,2,1936.0
5870,1,49,1,3,3,1,3,0,41,2,3,8051.0
5871,1,36,0,1,2,1,1,0,36,1,3,3635.0
5872,1,46,0,1,3,1,4,0,37,2,2,2532.0
5873,1,54,0,4,6,1,4,0,41,1,3,2028.0
5874,0,42,0,4,1,1,4,0,24,2,3,4304.0
5875,1,46,0,3,2,3,5,0,39,1,2,6644.0
5876,1,45,0,5,5,1,4,0,33,1,3,1830.0
5877,1,37,1,2,5,1,0,0,23,3,3,7607.0
5878,0,55,0,3,2,2,4,0,36,3,5,2060.0
5879,1,49,0,2,3,2,4,0,40,2,2,1438.3
5880,1,41,1,4,3,2,2,0,28,3,3,3126.0
5881,1,47,0,4,4,2,1,0,27,6,3,6885.0
5882,0,42,1,4,3,3,2,0,36,3,4,1871.0
5883,1,31,0,0,2,2,4,0,17,2,3,2787.0
5884,1,50,1,2,4,1,3,0,45,3,2,1867.0
5885,0,41,0,3,6,1,4,0,32,2,3,1438.3
5886,0,47,0,4,2,2,4,0,40,4,3,2473.0
5887,1,40,1,4,4,2,1,0,30,3,2,4640.0
5888,1,47,0,4,3,1,4,0,29,3,0,2712.0
5889,0,46,0,3,2,3,5,0,30,2,1,8869.0
5890,0,51,0,4,2,1,5,0,41,3,5,3853.0
5891,1,53,0,3,0,1,4,0,43,2,3,1438.3
5892,0,50,1,3,4,0,2,0,36,2,3,14409.0
5893,0,59,0,1,3,2,1,0,36,3,3,1665.0
5894,1,43,0,3,2,1,4,0,31,1,3,2639.0
5895,1,59,0,2,3,1,4,0,48,1,1,2338.0
5896,1,51,0,1,2,1,4,0,40,3,0,2774.0
5897,1,57,0,1,0,2,5,0,46,1,1,4283.0
5898,0,47,0,4,5,2,5,0,42,4,3,6263.0
5899,1,35,0,2,2,2,4,0,23,3,3,2317.0
5900,1,55,0,2,0,0,4,0,43,2,1,2239.0
5901,1,41,0,1,0,1,4,0,32,3,3,2225.0
5902,1,51,0,3,2,2,4,0,41,2,3,1519.0
5903,1,48,0,5,5,1,5,0,36,2,3,5495.0
5904,1,51,0,3,2,1,4,0,35,1,1,2141.0
5905,1,43,0,2,3,1,4,0,29,1,2,2616.0
5906,1,39,0,3,2,0,4,0,25,1,1,5494.0
5907,0,52,0,3,3,1,4,0,40,5,1,2003.0
5908,1,47,0,4,5,2,4,0,36,1,2,2092.0
5909,1,44,1,0,3,2,2,0,36,3,2,6606.0
5910,1,42,0,4,0,1,5,0,23,3,2,7102.0
5911,1,51,0,2,6,1,4,3,36,2,3,13812.0
5912,1,56,1,1,2,2,2,0,36,3,2,7075.0
5913,1,44,1,1,0,2,1,0,40,1,2,4274.0
5914,1,47,0,3,3,2,4,0,31,1,3,2317.0
5915,0,51,0,2,5,2,4,0,36,3,3,1438.3
5916,1,47,1,4,3,1,3,0,37,3,3,2888.0
5917,1,44,0,4,0,2,5,0,34,1,2,12310.0
5918,1,48,1,4,6,1,2,0,36,3,3,1622.0
5919,0,45,0,4,2,1,4,0,34,2,1,1438.3
5920,1,40,1,3,6,2,3,0,23,2,2,12559.0
5921,1,56,0,1,5,3,1,0,46,3,3,2929.0
5922,0,48,0,3,6,0,4,0,31,2,4,1438.3
5923,1,50,0,1,6,2,4,0,40,1,2,2319.0
5924,1,37,0,2,5,1,5,0,22,3,3,7927.0
5925,0,55,0,2,2,0,4,0,50,6,3,1720.0
5926,1,38,1,3,6,2,3,0,30,1,3,3642.0
5927,1,49,0,3,3,1,1,0,44,1,2,3881.0
5928,1,47,1,3,1,3,0,0,41,2,2,6143.0
5929,1,42,0,1,6,1,4,0,37,3,0,1438.3
5930,1,52,0,4,0,3,4,0,39,3,1,2035.0
5931,0,47,0,2,3,1,4,0,39,3,3,3899.0
5932,1,52,0,1,6,2,1,0,43,2,2,1981.0
5933,0,50,0,1,2,2,4,0,36,3,4,2422.0
5934,1,52,1,2,2,1,3,0,43,3,3,11964.0
5935,1,50,0,4,0,1,5,0,36,4,3,3862.0
5936,1,46,1,2,0,1,3,0,36,4,2,33142.0
5937,1,40,1,2,3,2,0,3,36,4,2,34516.0
5938,0,42,0,4,3,1,4,0,32,3,3,3454.0
5939,1,29,0,2,2,1,4,0,25,3,2,2732.0
5940,1,50,1,4,3,0,3,0,45,2,2,1687.0
5941,0,43,0,3,2,1,4,0,36,2,4,3523.0
5942,1,40,1,4,5,2,0,0,36,3,2,5773.0
5943,0,45,0,3,2,1,5,0,40,5,3,4462.0
5944,1,35,0,3,1,1,4,0,30,2,2,3976.0
5945,1,55,0,3,0,2,4,0,36,3,3,2679.0
5946,1,49,0,4,6,1,1,0,29,3,2,1564.0
5947,1,53,0,2,3,2,1,0,47,2,3,1536.0
5948,1,46,1,5,3,1,1,0,37,2,1,2375.0
5949,1,50,0,3,3,1,4,0,42,3,3,2719.0
5950,1,53,0,4,2,0,1,0,45,3,1,3369.0
5951,1,58,0,1,2,2,4,0,36,1,1,3173.0
5952,1,47,0,2,3,3,4,0,36,2,2,3139.0
5953,0,50,0,3,3,1,4,0,33,3,4,2140.0
5954,1,56,0,3,5,2,4,0,46,3,2,2258.0
5955,1,48,1,3,2,1,1,0,43,1,1,2423.0
5956,1,55,0,1,3,2,4,0,37,3,3,2376.0
5957,1,38,1,1,2,2,4,0,28,5,2,1690.0
5958,0,46,0,3,3,1,1,0,34,3,2,8583.0
5959,1,52,0,3,2,2,4,0,34,2,1,2996.0
5960,1,49,0,1,4,2,5,0,39,3,2,2880.0
5961,1,48,1,4,5,0,3,1,38,3,1,34516.0
5962,1,36,0,2,1,2,5,0,23,2,3,6966.0
5963,0,36,1,3,0,1,0,0,24,2,3,11316.0
5964,1,38,0,0,3,2,4,0,30,2,1,1438.3
5965,1,44,1,1,5,0,0,0,39,2,3,11362.0
5966,0,52,0,0,1,1,5,0,46,4,3,7210.0
5967,1,55,0,4,0,2,5,0,36,3,3,7790.0
5968,1,37,0,2,6,1,4,0,18,3,1,2023.0
5969,1,51,0,3,2,1,1,0,45,2,3,9117.0
5970,1,41,0,2,1,3,4,0,36,1,2,1801.0
5971,1,51,1,2,3,1,2,0,37,6,3,8787.0
5972,1,40,1,4,2,1,2,3,36,1,3,27436.0
5973,1,65,0,2,1,2,4,0,53,3,2,2195.0
5974,1,46,1,4,0,1,3,0,34,3,2,13734.0
5975,1,45,1,4,2,1,2,0,34,2,3,2731.0
5976,1,49,1,3,2,2,3,0,45,2,0,2453.0
5977,1,49,1,3,6,1,2,0,36,3,3,7451.0
5978,1,41,0,3,3,1,1,0,35,3,3,2644.0
5979,0,41,1,4,2,1,3,3,28,2,3,34516.0
5980,1,41,1,5,2,1,2,0,36,4,3,4575.0
5981,1,51,0,1,0,2,4,0,45,3,2,4860.0
5982,1,46,0,2,2,1,4,0,40,4,2,1438.3
5983,0,37,0,2,6,2,4,0,25,2,4,1690.0
5984,1,39,1,5,5,1,1,0,36,2,3,1438.3
5985,1,46,1,5,5,2,2,0,36,3,2,24512.0
5986,0,43,0,3,3,2,1,0,34,3,2,1654.0
5987,1,63,1,1,2,2,3,0,55,1,2,21430.0
5988,1,50,1,1,2,1,0,3,38,3,3,34516.0
5989,1,37,1,4,5,1,1,0,27,3,2,1438.3
5990,1,33,0,2,1,2,4,0,36,2,3,2800.0
5991,1,44,1,4,4,1,2,0,36,2,2,3117.0
5992,1,44,1,2,5,1,3,0,34,3,3,2558.0
5993,0,47,1,3,3,1,2,0,39,3,2,10061.0
5994,1,45,0,4,2,3,5,0,36,1,3,3416.0
5995,1,39,0,3,2,1,5,0,28,3,3,9371.0
5996,1,47,0,3,2,1,4,0,36,1,2,3147.0
5997,1,52,0,3,6,2,4,0,37,2,2,1554.0
5998,0,47,0,5,5,2,5,0,40,4,5,3502.0
5999,1,49,0,4,2,2,4,0,40,2,2,2712.0
6000,1,59,0,0,0,1,4,0,51,1,0,1438.3
6001,1,39,1,3,3,1,0,0,36,3,2,3281.0
6002,0,35,0,5,3,1,1,0,25,2,6,1438.3
6003,1,39,0,2,2,2,4,0,26,3,3,2469.0
6004,1,41,1,4,6,1,3,0,35,2,3,3497.0
6005,1,46,0,4,6,3,1,0,38,2,3,2505.0
6006,1,34,1,2,2,1,2,0,36,1,3,2763.0
6007,1,49,0,2,5,1,4,0,35,2,3,2081.0
6008,0,55,0,3,2,1,5,0,45,3,1,2815.0
6009,1,56,0,1,2,2,4,0,38,1,3,1737.0
6010,1,52,0,4,3,2,5,0,36,3,3,9078.0
6011,0,46,1,5,5,3,1,0,40,4,3,6185.0
6012,1,51,0,2,2,0,5,0,36,3,3,2069.0
6013,0,45,1,3,5,1,3,0,38,3,3,9234.0
6014,1,37,0,1,2,2,4,0,36,3,3,2684.0
6015,1,48,0,3,3,1,1,0,38,2,2,2151.0
6016,1,52,1,2,0,2,2,0,37,3,3,2749.0
6017,1,44,0,3,3,2,4,0,31,2,2,1980.0
6018,0,55,0,1,2,1,4,0,46,4,3,4232.0
6019,1,45,0,2,2,1,4,0,34,1,2,1438.3
6020,1,43,0,2,5,3,5,0,36,1,0,6931.0
6021,0,52,0,3,3,1,4,0,39,3,2,3302.0
6022,1,61,1,1,2,2,5,0,56,3,2,4235.0
6023,1,51,0,2,1,1,5,0,45,6,2,6501.0
6024,1,34,0,1,2,2,5,0,21,1,3,6376.0
6025,0,33,0,3,2,2,4,0,36,2,3,1457.0
6026,1,38,0,3,6,1,1,0,36,3,2,5576.0
6027,1,56,0,3,0,2,5,0,36,1,3,1438.3
6028,1,45,0,3,2,2,5,0,27,3,3,2478.0
6029,1,44,1,2,5,0,2,0,34,3,2,3650.0
6030,1,52,0,2,6,0,4,0,36,2,3,2111.0
6031,1,30,0,0,3,2,5,0,25,1,2,12917.0
6032,0,56,1,2,3,2,0,0,46,4,4,7327.0
6033,1,46,1,1,5,1,3,0,33,1,2,13324.0
6034,1,34,1,2,3,3,3,0,22,3,2,11154.0
6035,1,43,0,1,2,0,5,0,30,3,3,9535.0
6036,0,37,1,2,6,2,1,0,24,2,4,10226.0
6037,1,37,0,5,6,1,4,0,29,1,2,2140.0
6038,1,49,0,1,6,1,4,0,39,4,2,2904.0
6039,1,40,1,1,5,1,3,0,36,3,2,1770.0
6040,0,37,0,2,6,2,4,0,36,2,3,1534.0
6041,1,46,0,2,3,2,4,0,35,3,3,2170.0
6042,1,53,1,1,6,2,0,0,45,2,3,10001.0
6043,1,56,0,3,3,1,5,0,41,2,3,4169.0
6044,1,65,1,1,0,2,4,0,54,2,2,5363.0
6045,1,50,0,2,1,2,4,0,43,1,0,3206.0
6046,1,50,1,2,6,1,2,0,37,3,2,18085.0
6047,1,61,0,0,4,1,1,0,53,3,2,2566.0
6048,1,35,0,2,2,1,1,0,25,1,2,1438.3
6049,0,65,0,2,2,2,4,0,56,0,3,6812.0
6050,1,45,0,4,2,2,1,0,34,2,2,2700.0
6051,1,50,0,3,4,1,5,0,41,3,3,5471.0
6052,1,43,0,2,5,0,4,0,31,3,1,4332.0
6053,0,48,0,4,6,1,4,0,41,3,3,2447.0
6054,1,41,0,4,2,2,4,0,26,2,2,1783.0
6055,1,42,1,2,2,2,2,0,26,3,2,11761.0
6056,1,52,0,1,3,2,4,0,36,3,3,2340.0
6057,1,45,0,5,5,2,4,0,32,3,0,2859.0
6058,1,37,1,3,3,1,1,0,36,3,3,2523.0
6059,1,48,1,2,4,1,1,0,34,2,2,4776.0
6060,1,59,0,1,2,1,4,0,36,1,1,2697.0
6061,1,57,0,3,3,1,4,0,36,2,3,3542.0
6062,0,57,1,3,2,2,0,0,52,4,3,34516.0
6063,1,40,0,4,4,1,5,0,29,3,1,8823.0
6064,0,52,0,1,0,2,4,0,41,3,6,1764.0
6065,0,43,0,4,5,1,4,0,36,3,3,3492.0
6066,0,36,0,3,3,1,4,0,36,3,3,2977.0
6067,1,49,1,4,1,2,2,3,37,2,2,30976.0
6068,1,43,1,5,3,1,2,0,36,2,1,2810.0
6069,1,39,0,1,6,2,4,0,28,2,1,1438.3
6070,1,44,1,3,3,2,1,0,34,3,1,8997.0
6071,1,57,0,3,5,2,4,0,52,3,3,2002.0
6072,1,55,1,4,4,2,2,0,36,2,1,4998.0
6073,1,37,0,2,4,1,4,0,36,2,3,2310.0
6074,1,54,0,2,3,1,1,0,36,3,3,3892.0
6075,1,34,1,3,5,1,2,0,25,1,1,2345.0
6076,1,50,1,0,2,2,3,0,45,2,2,2135.0
6077,1,50,0,2,6,2,4,0,36,2,2,2528.0
6078,1,50,0,2,3,1,4,0,36,1,3,3397.0
6079,1,49,1,0,1,1,2,0,39,6,3,19719.0
6080,1,41,0,3,2,1,5,0,33,3,0,15292.0
6081,1,52,1,1,3,1,0,0,36,3,3,31733.0
6082,0,54,0,4,3,2,1,0,36,3,4,1438.3
6083,0,54,0,2,4,1,4,0,48,6,3,1638.0
6084,1,50,0,3,3,2,4,0,38,3,2,2775.0
6085,0,37,0,2,2,1,1,0,29,2,6,2547.0
6086,1,50,0,1,2,1,5,0,44,2,2,5708.0
6087,1,46,1,3,2,1,3,0,36,3,1,19838.0
6088,0,47,1,2,5,1,2,0,32,3,6,1789.0
6089,1,51,0,1,5,2,1,0,46,3,2,2284.0
6090,1,42,1,3,1,2,2,0,36,1,3,11535.0
6091,1,28,0,0,6,1,5,0,36,4,2,3524.0
6092,1,58,1,2,3,2,2,3,49,3,3,30186.0
6093,1,44,0,1,6,2,4,0,31,3,1,1438.3
6094,1,40,0,3,6,1,4,0,30,2,3,1620.0
6095,1,51,0,3,3,2,4,0,39,2,1,4038.0
6096,1,56,1,4,2,2,3,0,36,3,2,2078.0
6097,1,51,0,4,2,1,4,0,36,3,2,1571.0
6098,1,43,1,3,0,1,3,0,24,3,1,4726.0
6099,1,56,0,4,4,3,4,0,49,3,3,4604.0
6100,1,48,1,1,0,2,3,3,36,3,3,34516.0
6101,1,56,1,2,2,1,1,0,45,2,1,1438.3
6102,1,48,0,3,6,0,4,0,36,2,1,2680.0
6103,0,41,0,3,0,1,1,0,15,3,4,4312.0
6104,1,50,1,2,6,1,2,0,44,3,1,2205.0
6105,1,44,0,3,0,1,4,0,31,6,2,2679.0
6106,1,54,1,3,4,2,3,3,42,1,2,34516.0
6107,1,48,0,2,2,1,4,0,37,2,1,3378.0
6108,1,34,1,1,3,2,1,0,25,1,2,1793.0
6109,1,59,0,0,2,0,4,0,49,2,3,2228.0
6110,1,41,0,3,0,2,1,0,22,0,2,2577.0
6111,0,39,0,1,2,1,4,0,36,2,3,1462.0
6112,0,50,0,4,2,1,4,0,30,3,4,4038.0
6113,0,35,0,1,6,0,5,0,24,3,3,1438.3
6114,1,34,0,2,6,0,4,0,30,1,2,4408.0
6115,1,46,0,5,3,1,5,0,35,1,3,4163.0
6116,1,49,0,1,2,1,1,0,39,3,3,7201.0
6117,1,49,1,0,3,2,3,0,43,3,1,1883.0
6118,1,42,0,3,2,2,4,0,36,1,2,3308.0
6119,1,65,0,0,0,2,4,0,55,3,0,2022.0
6120,1,43,0,5,2,1,4,0,23,3,3,8597.0
6121,1,38,0,2,0,1,5,0,28,1,3,4693.0
6122,1,52,0,1,2,3,4,0,36,1,3,2873.0
6123,1,39,0,3,3,0,1,0,28,1,3,3400.0
6124,1,48,0,3,3,0,1,0,40,1,3,2405.0
6125,0,46,1,4,5,2,3,1,41,3,2,34516.0
6126,1,44,1,2,0,1,3,0,37,3,1,8241.0
6127,1,53,0,2,2,1,1,0,36,3,1,1438.3
6128,1,44,0,3,3,3,4,0,36,3,2,2608.0
6129,1,41,0,3,3,1,4,0,36,2,3,2359.0
6130,1,47,0,4,4,1,4,0,39,2,2,1790.0
6131,0,54,0,2,5,1,4,0,50,6,3,2247.0
6132,1,40,1,3,3,2,3,0,36,3,3,3624.0
6133,1,42,0,4,2,1,4,0,36,2,1,1438.3
6134,1,39,0,2,0,1,1,0,31,1,2,2901.0
6135,1,41,0,2,0,1,4,0,31,2,3,9759.0
6136,1,57,0,3,4,1,4,0,36,3,2,2525.0
6137,1,60,0,1,3,0,4,0,48,3,3,2737.0
6138,1,51,1,2,2,1,3,0,36,3,2,19262.0
6139,1,33,0,0,3,2,5,0,27,1,1,2252.0
6140,0,46,1,2,6,2,3,0,34,3,3,7077.0
6141,1,63,1,0,0,2,2,0,51,2,1,2706.0
6142,1,49,0,2,3,1,1,0,40,3,2,3263.0
6143,0,41,0,4,0,1,1,0,29,2,3,3281.0
6144,1,51,1,2,3,1,3,0,40,3,2,8169.0
6145,1,46,0,5,0,0,1,0,38,1,3,3276.0
6146,1,41,0,3,6,2,4,0,29,2,3,1966.0
6147,1,46,0,4,3,1,5,0,30,1,3,5869.0
6148,1,34,0,2,5,2,4,0,24,2,2,1438.3
6149,1,45,0,2,6,1,4,0,38,2,3,3682.0
6150,1,27,0,0,2,0,5,0,36,1,0,13439.0
6151,0,54,0,2,1,2,4,0,42,4,3,1694.0
6152,1,41,1,2,3,0,3,0,36,2,2,1636.0
6153,1,48,0,1,2,1,4,0,38,2,3,1449.0
6154,1,45,0,2,2,1,4,0,38,3,3,1513.0
6155,0,39,0,4,2,2,4,0,28,2,4,1438.3
6156,1,46,0,4,1,0,4,0,38,3,2,4120.0
6157,1,47,0,2,6,2,4,0,41,3,1,2289.0
6158,1,45,0,3,2,2,4,0,33,2,3,2016.0
6159,0,49,1,3,5,1,3,0,40,4,3,2509.0
6160,1,40,0,2,2,1,4,0,35,1,3,3511.0
6161,1,45,1,3,4,0,2,0,37,3,3,2751.0
6162,1,34,0,2,3,0,4,0,36,6,3,2426.0
6163,1,44,1,2,2,1,3,0,36,3,2,12230.0
6164,1,42,1,3,2,2,2,0,33,1,3,7328.0
6165,1,47,0,2,3,1,5,0,40,1,3,2264.0
6166,1,42,1,2,2,2,3,0,36,1,3,3046.0
6167,1,51,0,0,5,1,5,0,36,3,2,5881.0
6168,1,52,1,2,0,1,3,0,41,2,3,16207.0
6169,1,44,1,3,0,3,2,0,33,3,2,15468.0
6170,1,47,0,5,0,2,4,0,34,3,2,5950.0
6171,1,48,0,3,6,1,4,0,43,1,2,3119.0
6172,1,50,0,3,5,3,5,0,30,1,3,1507.0
6173,1,51,0,4,3,2,4,0,36,3,3,2902.0
6174,1,47,0,3,0,1,4,0,38,2,2,1585.0
6175,1,47,0,1,3,2,4,0,36,2,3,2899.0
6176,1,50,0,2,6,1,1,0,36,1,2,2295.0
6177,1,39,0,2,6,1,4,0,33,1,3,3251.0
6178,1,48,0,2,3,1,5,0,27,1,2,4009.0
6179,0,45,0,4,6,1,4,0,39,2,2,3411.0
6180,1,49,1,5,4,2,1,3,36,1,2,15525.0
6181,1,35,0,4,2,2,4,0,29,3,0,2118.0
6182,1,34,0,3,2,1,1,0,25,2,2,2275.0
6183,1,59,0,1,0,2,4,0,48,2,0,2601.0
6184,1,52,1,3,3,2,3,0,41,3,3,4642.0
6185,1,58,1,0,1,2,4,0,46,4,3,1438.3
6186,1,51,0,2,6,2,4,0,36,2,2,1858.0
6187,1,59,0,1,2,2,4,0,52,3,3,2636.0
6188,1,50,0,3,1,2,1,0,42,3,3,3743.0
6189,1,49,0,1,2,2,4,0,41,1,3,1438.3
6190,0,61,0,0,3,1,4,0,47,3,4,4130.0
6191,1,47,1,3,5,3,1,0,36,3,3,10960.0
6192,1,52,0,3,4,1,1,0,33,2,0,3900.0
6193,1,38,1,1,5,1,4,0,31,3,3,6236.0
6194,1,34,0,3,2,2,5,0,23,1,0,2591.0
6195,0,57,0,2,1,1,4,0,36,3,3,1615.0
6196,1,47,0,3,2,2,5,0,36,1,2,8332.0
6197,1,55,0,1,2,1,4,0,38,5,2,2033.0
6198,1,55,1,2,6,2,3,0,48,2,3,8082.0
6199,1,57,0,3,3,1,4,0,51,2,3,1511.0
6200,1,43,0,4,2,0,5,0,36,2,2,11536.0
6201,1,65,0,1,3,2,4,0,55,3,2,4010.0
6202,1,55,0,2,5,1,4,0,44,2,3,1669.0
6203,1,54,0,3,2,1,5,0,49,1,2,11905.0
6204,0,44,0,1,0,1,4,0,36,3,3,3052.0
6205,1,55,0,2,2,3,4,0,36,1,2,2712.0
6206,1,39,0,0,0,1,4,0,30,2,3,1978.0
6207,1,37,0,3,0,1,4,0,27,2,0,1438.3
6208,1,55,0,1,2,1,4,0,46,3,3,1606.0
6209,1,46,0,1,1,1,4,0,29,3,2,2406.0
6210,1,44,1,4,6,2,3,0,36,2,3,5877.0
6211,0,57,0,2,2,1,4,0,41,3,3,2796.0
6212,1,54,0,1,4,1,5,0,40,1,2,2876.0
6213,0,38,0,1,3,2,4,0,26,2,4,3554.0
6214,1,48,0,2,6,2,4,0,36,3,2,9505.0
6215,0,34,0,3,3,2,4,0,21,2,2,1576.0
